,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
599,65,64,64,64,64,64,64,64,64,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,65,65,65,65,90,90,90,90,84,84,84,84,82,82,82,82,82,82,82,82,78,78,78,78,74,74,74,74,77,77,77,77,67,67,67,S2,1501954200,2017-08-05 17:30:00,1501955100,0,0.0,7,3.8,0
600,67,66,66,66,66,63,63,63,63,61,61,61,61,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,S2,1501955100,2017-08-05 17:45:00,1501956000,0,0.0,3,0.733333333333333,0
601,63,63,63,63,63,63,63,63,63,63,63,63,63,76,76,76,76,80,80,80,80,70,70,70,70,66,66,66,66,62,62,62,62,63,63,63,63,66,66,66,66,67,67,67,67,68,68,68,68,68,68,68,68,79,79,79,79,82,82,82,S2,1501956000,2017-08-05 18:00:00,1501956900,0,0.0,3,2.4,0
602,82,72,72,72,72,69,69,69,69,75,75,75,75,88,88,88,88,90,90,90,90,79,79,79,79,79,79,79,79,88,88,88,88,78,78,78,78,68,68,68,68,67,67,67,67,67,67,67,67,68,68,68,68,67,67,67,67,68,68,68,S2,1501956900,2017-08-05 18:15:00,1501957800,0,0.0,7,3.2,0
603,68,68,68,68,68,77,77,77,77,83,83,83,83,77,77,77,77,70,70,70,70,68,68,68,68,67,67,67,67,68,68,68,68,68,68,68,68,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,S2,1501957800,2017-08-05 18:30:00,1501958700,0,0.0,4,0.866666666666666,0
604,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,78,78,78,78,79,79,79,79,71,71,71,71,69,69,69,69,74,74,74,S2,1501958700,2017-08-05 18:45:00,1501959600,0,0.0,5,1.53333333333333,0
605,74,87,87,87,87,90,90,90,90,90,90,90,90,87,87,87,87,86,86,86,86,108,108,108,108,110,110,110,110,84,84,84,84,89,89,89,89,89,89,89,89,87,87,87,87,78,78,78,78,73,73,73,73,72,72,72,72,73,73,73,S2,1501959600,2017-08-05 19:00:00,1501960500,0,0.0,7,4.8,0
606,73,90,90,90,90,90,90,90,90,83,83,83,83,80,80,80,80,79,79,79,79,84,84,84,84,86,86,86,86,85,85,85,85,81,81,81,81,83,83,83,83,71,71,71,71,69,69,69,69,76,76,76,76,81,81,81,81,75,75,75,S2,1501960500,2017-08-05 19:15:00,1501961400,0,0.0,7,3.93333333333333,0
607,75,70,70,70,70,68,68,68,68,68,68,68,68,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,67,67,67,67,68,68,68,68,67,67,67,S2,1501961400,2017-08-05 19:30:00,1501962300,0,0.0,4,1.13333333333333,0
608,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,68,68,68,68,67,67,67,67,75,75,75,75,92,92,92,92,81,81,81,81,70,70,70,70,67,67,67,67,67,67,67,67,68,68,68,68,67,67,67,67,67,67,67,S2,1501962300,2017-08-05 19:45:00,1501963200,0,0.0,7,2.06666666666667,0
609,67,67,67,67,67,73,73,73,73,93,93,93,93,88,88,88,88,86,86,86,86,86,86,86,86,79,79,79,79,71,71,71,71,71,71,71,71,80,80,80,80,86,86,86,86,85,85,85,85,84,84,84,84,100,100,100,100,,,,S2,1501963200,2017-08-05 20:00:00,1501964100,0,0.0,7,4.46666666666667,0
610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,98,98,98,89,89,89,89,83,83,83,83,84,84,84,84,83,83,83,83,76,76,76,76,72,72,72,72,70,70,70,S2,1501964100,2017-08-05 20:15:00,1501965000,0,0.0,7,2.66666666666667,0
611,70,71,71,71,71,70,70,70,70,71,71,71,71,71,71,71,71,81,81,81,81,84,84,84,84,79,79,79,79,71,71,71,71,69,69,69,69,67,67,67,67,71,71,71,71,82,82,82,82,81,81,81,81,82,82,82,82,81,81,81,S2,1501965000,2017-08-05 20:30:00,1501965900,0,0.0,7,4.33333333333333,0
612,81,82,82,82,82,80,80,80,80,72,72,72,72,66,66,66,66,63,63,63,63,63,63,63,63,60,60,60,60,58,58,58,58,56,56,56,56,58,58,58,58,59,59,59,59,61,61,61,61,64,64,64,64,59,59,59,59,60,60,60,S2,1501965900,2017-08-05 20:45:00,1501966800,0,0.0,4,1.2,0
613,60,58,58,58,58,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,72,72,72,72,95,95,95,95,73,73,73,73,78,78,78,78,68,68,68,68,71,71,71,71,105,105,105,105,88,88,88,S2,1501966800,2017-08-05 21:00:00,1501967700,0,0.0,7,2.6,0
614,88,92,92,92,92,77,77,77,77,73,73,73,73,67,67,67,67,67,67,67,67,62,62,62,62,61,61,61,61,59,59,59,59,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,57,57,57,57,56,56,56,S2,1501967700,2017-08-05 21:15:00,1501968600,0,0.0,7,1.2,0
615,56,56,56,56,56,73,73,73,73,90,90,90,90,78,78,78,78,75,75,75,75,65,65,65,65,65,65,65,65,59,59,59,59,57,57,57,57,66,66,66,66,74,74,74,74,69,69,69,69,77,77,77,77,73,73,73,73,75,75,75,S2,1501968600,2017-08-05 21:30:00,1501969500,0,0.01,7,2.33333333333333,0
616,75,61,61,61,61,61,61,61,61,64,64,64,64,71,71,71,71,85,85,85,85,85,85,85,85,92,92,92,92,80,80,80,80,74,74,74,74,73,73,73,73,72,72,72,72,71,71,71,71,71,71,71,71,69,69,69,69,65,65,65,S2,1501969500,2017-08-05 21:45:00,1501970400,0,0.0,7,4.26666666666667,0
617,65,60,60,60,60,56,56,56,56,70,70,70,70,67,67,67,67,59,59,59,59,56,56,56,56,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,55,55,55,S2,1501970400,2017-08-05 22:00:00,1501971300,0,0.0,4,0.8,0
618,55,54,54,54,54,55,55,55,55,55,55,55,55,62,62,62,62,61,61,61,61,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,55,55,55,S2,1501971300,2017-08-05 22:15:00,1501972200,0,0.0,2,0.533333333333333,1
619,55,55,55,55,55,55,55,55,55,54,54,54,54,54,54,54,54,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,S2,1501972200,2017-08-05 22:30:00,1501973100,0,0.0,3,0.2,1
620,54,54,54,54,54,55,55,55,55,54,54,54,54,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,54,54,54,54,54,54,54,S2,1501973100,2017-08-05 22:45:00,1501974000,0,0.0,0,0.0,1
621,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,54,54,54,54,54,54,54,54,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,S2,1501974000,2017-08-05 23:00:00,1501974900,0,0.0,0,0.0,1
622,54,54,54,54,54,55,55,55,55,54,54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,54,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,54,54,54,54,54,54,54,S2,1501974900,2017-08-05 23:15:00,1501975800,0,0.0,2,0.4,1
623,54,55,55,55,55,55,55,55,55,54,54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,59,59,59,59,66,66,66,66,60,60,60,60,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S2,1501975800,2017-08-05 23:30:00,1501976700,0,0.0,3,0.2,1
624,56,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,S2,1501976700,2017-08-05 23:45:00,1501977600,0,0.0,2,0.533333333333333,1
625,58,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,72,72,72,72,63,63,63,S2,1501977600,2017-08-06 00:00:00,1501978500,0,0.0,4,0.533333333333333,1
626,63,59,59,59,59,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,64,64,64,64,72,72,72,72,63,63,63,63,59,59,59,59,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S2,1501978500,2017-08-06 00:15:00,1501979400,0,0.0,4,0.266666666666666,1
627,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S2,1501979400,2017-08-06 00:30:00,1501980300,0,0.0,0,0.0,1
628,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S2,1501980300,2017-08-06 00:45:00,1501981200,0,0.0,0,0.0,1
629,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,61,61,61,61,70,70,70,70,62,62,62,62,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S2,1501981200,2017-08-06 01:00:00,1501982100,0,0.0,3,0.333333333333333,1
630,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,81,81,81,81,72,72,72,72,60,60,60,60,54,54,54,54,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,S2,1501982100,2017-08-06 01:15:00,1501983000,0,0.0,7,0.933333333333333,1
631,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,S2,1501983000,2017-08-06 01:30:00,1501983900,0,0.0,0,0.0,1
632,52,52,52,52,52,57,57,57,57,65,65,65,65,57,57,57,57,54,54,54,54,63,63,63,63,61,61,61,61,55,55,55,55,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S2,1501983900,2017-08-06 01:45:00,1501984800,0,0.0,4,0.666666666666666,1
633,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,64,64,64,64,61,61,61,61,55,55,55,55,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S2,1501984800,2017-08-06 02:00:00,1501985700,0,0.0,3,0.733333333333333,1
634,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,54,54,54,54,52,52,52,52,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S2,1501985700,2017-08-06 02:15:00,1501986600,0,0.0,3,0.2,1
635,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,S2,1501986600,2017-08-06 02:30:00,1501987500,0,0.0,3,0.333333333333333,1
636,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,54,54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,S2,1501987500,2017-08-06 02:45:00,1501988400,0,0.0,1,0.066666666666666,1
637,55,55,55,55,55,55,55,55,55,58,58,58,58,68,68,68,68,60,60,60,60,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,S2,1501988400,2017-08-06 03:00:00,1501989300,0,0.0,3,0.533333333333333,1
638,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,S2,1501989300,2017-08-06 03:15:00,1501990200,0,0.0,0,0.0,1
639,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,69,69,69,69,65,65,65,65,58,58,58,58,56,56,56,56,55,55,55,S2,1501990200,2017-08-06 03:30:00,1501991100,0,0.0,4,0.533333333333333,1
640,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,S2,1501991100,2017-08-06 03:45:00,1501992000,0,0.0,0,0.0,1
641,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,60,60,60,60,65,65,65,65,56,56,56,56,51,51,51,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,S2,1501992000,2017-08-06 04:00:00,1501992900,0,0.0,4,0.666666666666666,1
642,50,50,50,50,50,50,50,50,50,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,S2,1501992900,2017-08-06 04:15:00,1501993800,0,0.0,0,0.0,1
643,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,S2,1501993800,2017-08-06 04:30:00,1501994700,0,0.0,0,0.0,1
644,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,S2,1501994700,2017-08-06 04:45:00,1501995600,0,0.0,0,0.0,1
645,54,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,64,64,64,S2,1501995600,2017-08-06 05:00:00,1501996500,0,0.0,5,0.866666666666666,1
646,64,74,74,74,74,65,65,65,65,64,64,64,64,63,63,63,63,58,58,58,58,72,72,72,72,72,72,72,72,66,66,66,66,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S2,1501996500,2017-08-06 05:15:00,1501997400,0,0.0,7,2.2,1
647,56,59,59,59,59,64,64,64,64,59,59,59,59,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,59,59,59,59,59,59,59,59,61,61,61,S2,1501997400,2017-08-06 05:30:00,1501998300,0,0.0,4,0.666666666666666,0
648,61,73,73,73,73,77,77,77,77,76,76,76,76,72,72,72,72,65,65,65,65,61,61,61,61,64,64,64,64,77,77,77,77,77,77,77,77,83,83,83,83,80,80,80,80,78,78,78,78,76,76,76,76,77,77,77,77,78,78,78,S2,1501998300,2017-08-06 05:45:00,1501999200,0,0.0,7,5.2,0
649,78,74,74,74,74,74,74,74,74,75,75,75,75,103,103,103,103,93,93,93,93,93,93,93,93,87,87,87,87,94,94,94,94,101,101,101,101,85,85,85,85,78,78,78,78,78,78,78,78,77,77,77,77,74,74,74,74,73,73,73,S2,1501999200,2017-08-06 06:00:00,1502000100,0,0.0,7,3.93333333333333,0
650,73,70,70,70,70,70,70,70,70,70,70,70,70,69,69,69,69,69,69,69,69,73,73,73,73,72,72,72,72,70,70,70,70,68,68,68,68,84,84,84,84,74,74,74,74,69,69,69,69,71,71,71,71,63,63,63,63,69,69,69,S2,1502000100,2017-08-06 06:15:00,1502001000,0,0.0,3,3.0,0
651,69,75,75,75,75,74,74,74,74,72,72,72,72,71,71,71,71,64,64,64,64,62,62,62,62,59,59,59,59,61,61,61,61,62,62,62,62,70,70,70,70,70,70,70,70,64,64,64,64,59,59,59,59,56,56,56,56,56,56,56,S2,1502001000,2017-08-06 06:30:00,1502001900,0,0.0,3,3.0,0
652,56,63,63,63,63,68,68,68,68,61,61,61,61,57,57,57,57,55,55,55,55,59,59,59,59,72,72,72,72,62,62,62,62,58,58,58,58,64,64,64,64,68,68,68,68,57,57,57,57,54,54,54,54,53,53,53,53,53,53,53,S2,1502001900,2017-08-06 06:45:00,1502002800,0,0.0,4,2.2,0
653,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,55,55,55,55,62,62,62,62,65,65,65,65,58,58,58,58,55,55,55,55,55,55,55,55,57,57,57,57,57,57,57,57,60,60,60,60,73,73,73,S2,1502002800,2017-08-06 07:00:00,1502003700,0,0.0,7,3.2,0
654,73,75,75,75,75,92,92,92,92,89,89,89,89,78,78,78,78,83,83,83,83,79,79,79,79,86,86,86,86,84,84,84,84,84,84,84,84,93,93,93,93,92,92,92,92,86,86,86,86,79,79,79,79,72,72,72,72,72,72,72,S2,1502003700,2017-08-06 07:15:00,1502004600,0,0.0,7,6.66666666666667,0
655,72,73,73,73,73,73,73,73,73,72,72,72,72,72,72,72,72,71,71,71,71,66,66,66,66,63,63,63,63,62,62,62,62,69,69,69,69,70,70,70,70,66,66,66,66,68,68,68,68,65,65,65,65,60,60,60,60,63,63,63,S2,1502004600,2017-08-06 07:30:00,1502005500,0,0.0,7,4.6,0
656,63,63,63,63,63,63,63,63,63,57,57,57,57,55,55,55,55,56,56,56,56,65,65,65,65,64,64,64,64,64,64,64,64,67,67,67,67,70,70,70,70,60,60,60,60,55,55,55,55,59,59,59,59,61,61,61,61,61,61,61,S2,1502005500,2017-08-06 07:45:00,1502006400,0,0.0,4,2.66666666666667,0
657,61,63,63,63,63,64,64,64,64,77,77,77,77,80,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502006400,2017-08-06 08:00:00,1502007300,0,0.0,4,0.533333333333333,0
658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502007300,2017-08-06 08:15:00,1502008200,0,0.0,2,0.133333333333333,0
659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502008200,2017-08-06 08:30:00,1502009100,0,0.0,0,0.0,0
660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502009100,2017-08-06 08:45:00,1502010000,0,0.0,0,0.0,0
661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502010000,2017-08-06 09:00:00,1502010900,0,0.0,0,0.0,0
662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502010900,2017-08-06 09:15:00,1502011800,0,0.0,3,0.2,0
663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502011800,2017-08-06 09:30:00,1502012700,0,0.0,0,0.0,0
664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502012700,2017-08-06 09:45:00,1502013600,0,0.0,0,0.0,0
665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502013600,2017-08-06 10:00:00,1502014500,0,0.0,0,0.0,0
666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502014500,2017-08-06 10:15:00,1502015400,0,0.0,0,0.0,0
667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502015400,2017-08-06 10:30:00,1502016300,0,0.0,0,0.0,0
668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502016300,2017-08-06 10:45:00,1502017200,0,0.0,0,0.0,0
669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502017200,2017-08-06 11:00:00,1502018100,0,0.0,0,0.0,0
670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502018100,2017-08-06 11:15:00,1502019000,0,0.0,0,0.0,0
671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502019000,2017-08-06 11:30:00,1502019900,0,0.0,0,0.0,0
672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1502019900,2017-08-06 11:45:00,1502020800,0,0.0,5,0.6,0
673,,71,71,71,71,81,81,81,81,83,83,83,83,90,90,90,90,97,97,97,97,96,96,96,96,85,85,85,85,84,84,84,84,83,83,83,83,81,81,81,81,87,87,87,87,105,105,105,105,94,94,94,94,85,85,85,85,78,78,78,S2,1502020800,2017-08-06 12:00:00,1502021700,0,0.0,7,5.33333333333333,0
674,78,74,74,74,74,79,79,79,79,76,76,76,76,70,70,70,70,71,71,71,71,73,73,73,73,72,72,72,72,72,72,72,72,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,71,71,71,S2,1502021700,2017-08-06 12:15:00,1502022600,0,0.0,3,2.4,0
675,71,69,69,69,69,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,84,84,84,84,93,93,93,93,110,110,110,110,104,104,104,104,93,93,93,93,85,85,85,85,74,74,74,74,79,79,79,79,73,73,73,S2,1502022600,2017-08-06 12:30:00,1502023500,0,0.0,7,2.46666666666667,0
676,73,70,70,70,70,77,77,77,77,87,87,87,87,87,87,87,87,86,86,86,86,95,95,95,95,96,96,96,96,90,90,90,90,93,93,93,93,85,85,85,85,83,83,83,83,83,83,83,83,83,83,83,83,82,82,82,82,76,76,76,S2,1502023500,2017-08-06 12:45:00,1502024400,0,0.0,7,4.66666666666667,0
677,76,73,73,73,73,74,74,74,74,85,85,85,85,81,81,81,81,74,74,74,74,77,77,77,77,102,102,102,102,105,105,105,105,151,151,151,151,145,145,145,145,153,153,153,153,143,143,143,143,131,131,131,131,124,124,124,124,125,125,125,S2,1502024400,2017-08-06 13:00:00,1502025300,0,0.0,7,5.73333333333333,0
678,125,119,119,119,119,107,107,107,107,132,132,132,132,156,156,156,156,162,162,162,162,168,168,168,168,165,165,165,165,168,168,168,168,174,174,174,174,160,160,160,160,134,134,134,134,126,126,126,126,130,130,130,130,172,172,172,172,185,185,185,S2,1502025300,2017-08-06 13:15:00,1502026200,0,0.0,7,6.06666666666667,0
679,185,183,183,183,183,178,178,178,178,184,184,184,184,183,183,183,183,170,170,170,170,167,167,167,167,171,171,171,171,152,152,152,152,149,149,149,149,165,165,165,165,166,166,166,166,167,167,167,167,172,172,172,172,177,177,177,177,185,185,185,S2,1502026200,2017-08-06 13:30:00,1502027100,65,54.71,7,7.0,0
680,185,188,188,188,188,187,187,187,187,192,192,192,192,196,196,196,196,176,176,176,176,157,157,157,157,140,140,140,140,135,135,135,135,131,131,131,131,128,128,128,128,128,128,128,128,142,142,142,142,144,144,144,144,134,134,134,134,127,127,127,S2,1502027100,2017-08-06 13:45:00,1502028000,0,0.0,7,3.73333333333333,0
681,127,131,131,131,131,139,139,139,139,143,143,143,143,121,121,121,121,152,152,152,152,131,131,131,131,120,120,120,120,113,113,113,113,113,113,113,113,141,141,141,141,128,128,128,128,114,114,114,114,116,116,116,116,119,119,119,119,118,118,118,S2,1502028000,2017-08-06 14:00:00,1502028900,0,0.0,7,3.73333333333333,0
682,118,119,119,119,119,127,127,127,127,123,123,123,123,127,127,127,127,125,125,125,125,123,123,123,123,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,115,115,115,115,119,119,119,119,164,164,164,164,168,168,168,S2,1502028900,2017-08-06 14:15:00,1502029800,0,0.0,7,3.26666666666667,0
683,168,130,130,130,130,113,113,113,113,109,109,109,109,108,108,108,108,107,107,107,107,116,116,116,116,155,155,155,155,139,139,139,139,123,123,123,123,120,120,120,120,119,119,119,119,119,119,119,119,116,116,116,116,117,117,117,117,116,116,116,S2,1502029800,2017-08-06 14:30:00,1502030700,0,0.0,7,2.8,0
684,116,113,113,113,113,111,111,111,111,117,117,117,117,115,115,115,115,112,112,112,112,109,109,109,109,113,113,113,113,135,135,135,135,138,138,138,138,136,136,136,136,122,122,122,122,117,117,117,117,112,112,112,112,113,113,113,113,109,109,109,S2,1502030700,2017-08-06 14:45:00,1502031600,0,0.0,7,2.33333333333333,0
685,109,110,110,110,110,111,111,111,111,112,112,112,112,111,111,111,111,112,112,112,112,112,112,112,112,111,111,111,111,109,109,109,109,112,112,112,112,114,114,114,114,128,128,128,128,116,116,116,116,112,112,112,112,110,110,110,110,108,108,108,S2,1502031600,2017-08-06 15:00:00,1502032500,0,0.0,0,0.0,0
686,108,106,106,106,106,109,109,109,109,109,109,109,109,105,105,105,105,104,104,104,104,105,105,105,105,107,107,107,107,131,131,131,131,115,115,115,115,112,112,112,112,120,120,120,120,125,125,125,125,119,119,119,119,116,116,116,116,122,122,122,S2,1502032500,2017-08-06 15:15:00,1502033400,0,0.0,7,1.86666666666667,0
